team_name,common_name,season,country,average_attendance_overall,average_attendance_home,average_attendance_away,minutes_per_goal_scored_overall,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded_overall,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,highest_goals_scored_home,highest_goals_scored_away,highest_goals_conceded_home,highest_goals_conceded_away,half_time_points_overall,half_time_points_home,half_time_points_away,corners_recorded_matches_num_overall,corners_recorded_matches_num_home,cornersRecorded_matches_away,corners_total_per_match_overall,corners_total_per_match_home,corners_total_per_match_away,corners_against_overall,corners_against_home,corners_against_away,corners_against_per_match_overall,corners_against_per_match_home,corners_against_per_match_away,over65_corners_num_overall,over75_corners_num_overall,over85_corners_num_overall,over95_corners_num_overall,over105_corners_num_overall,over115_corners_num_overall,over125_corners_num_overall,over135_corners_num_overall,over145_corners_num_overall,over65_corners_num_home,over75_corners_num_home,over85_corners_num_home,over95_corners_num_home,over105_corners_num_home,over115_corners_num_home,over125_corners_num_home,over135_corners_num_home,over145_corners_num_home,over65_corners_percentage_home,over75_corners_percentage_home,over85_corners_percentage_home,over95_corners_percentage_home,over105_corners_percentage_home,over115_corners_percentage_home,over125_corners_percentage_home,over135_corners_percentage_home,over145_corners_percentage_home,over65_corners_num_away,over75_corners_num_away,over85_corners_num_away,over95_corners_num_away,over105_corners_num_away,over115_corners_num_away,over125_corners_num_away,over135_corners_num_away,over145_corners_num_away,over65_corners_percentage_away,over75_corners_percentage_away,over85_corners_percentage_away,over95_corners_percentage_away,over105_corners_percentage_away,over115_corners_percentage_away,over125_corners_percentage_away,over135_corners_percentage_away,over145_corners_percentage_away,over25_corners_for_overall,over35_corners_for_overall,over45_corners_for_overall,over55_corners_for_overall,over65_corners_for_overall,over75_corners_for_overall,over85_corners_for_overall,over25_corners_for_percentage_overall,over35_corners_for_percentage_overall,over45_corners_for_percentage_overall,over55_corners_for_percentage_overall,over65_corners_for_percentage_overall,over75_corners_for_percentage_overall,over85_corners_for_percentage_overall,over25_corners_for_home,over35_corners_for_home,over45_corners_for_home,over55_corners_for_home,over65_corners_for_home,over75_corners_for_home,over85_corners_for_home,over25_corners_for_percentage_home,over35_corners_for_percentage_home,over45_corners_for_percentage_home,over55_corners_for_percentage_home,over65_corners_for_percentage_home,over75_corners_for_percentage_home,over85_corners_for_percentage_home,over25_corners_for_away,over35_corners_for_away,over45_corners_for_away,over55_corners_for_away,over65_corners_for_away,over75_corners_for_away,over85_corners_for_away,over25_corners_for_percentage_away,over35_corners_for_percentage_away,over45_corners_for_percentage_away,over55_corners_for_percentage_away,over65_corners_for_percentage_away,over75_corners_for_percentage_away,over85_corners_for_percentage_away,over25_corners_against_overall,over35_corners_against_overall,over45_corners_against_overall,over55_corners_against_overall,over65_corners_against_overall,over75_corners_against_overall,over85_corners_against_overall,over25_corners_against_percentage_overall,over35_corners_against_percentage_overall,over45_corners_against_percentage_overall,over55_corners_against_percentage_overall,over65_corners_against_percentage_overall,over75_corners_against_percentage_overall,over85_corners_against_percentage_overall,over25_corners_against_home,over35_corners_against_home,over45_corners_against_home,over55_corners_against_home,over65_corners_against_home,over75_corners_against_home,over85_corners_against_home,over25_corners_against_percentage_home,over35_corners_against_percentage_home,over45_corners_against_percentage_home,over55_corners_against_percentage_home,over65_corners_against_percentage_home,over75_corners_against_percentage_home,over85_corners_against_percentage_home,over25_corners_against_away,over35_corners_against_away,over45_corners_against_away,over55_corners_against_away,over65_corners_against_away,over75_corners_against_away,over85_corners_against_away,over25_corners_against_percentage_away,over35_corners_against_percentage_away,over45_corners_against_percentage_away,over55_corners_against_percentage_away,over65_corners_against_percentage_away,over75_corners_against_percentage_away,over85_corners_against_percentage_away,cornerTimingRecorded_matches_overall,cornerTimingRecorded_matches_home,cornerTimingRecorded_matches_away,corners_total_fh_overall,corners_total_fh_home,corners_total_fh_away,corners_total_2h_overall,corners_total_2h_home,corners_total_2h_away,corners_total_per_match_fh_overall,corners_total_per_match_fh_home,corners_total_per_match_fh_away,corners_total_per_match_2h_overall,corners_total_per_match_2h_home,corners_total_per_match_2h_away,corners_total_fh_over4_overall,corners_total_fh_over5_overall,corners_total_fh_over6_overall,corners_total_2h_over4_overall,corners_total_2h_over5_overall,corners_total_2h_over6_overall,over05_cards_total_overall,over15_cards_total_overall,over25_cards_total_overall,over35_cards_total_overall,over45_cards_total_overall,over55_cards_total_overall,over65_cards_total_overall,over75_cards_total_overall,over85_cards_total_overall,over05_cards_total_percentage_overall,over15_cards_total_percentage_overall,over25_cards_total_percentage_overall,over35_cards_total_percentage_overall,over45_cards_total_percentage_overall,over55_cards_total_percentage_overall,over65_cards_total_percentage_overall,over75_cards_total_percentage_overall,over85_cards_total_percentage_overall,over05_cards_total_home,over15_cards_total_home,over25_cards_total_home,over35_cards_total_home,over45_cards_total_home,over55_cards_total_home,over65_cards_total_home,over75_cards_total_home,over85_cards_total_home,over05_cards_total_percentage_home,over15_cards_total_percentage_home,over25_cards_total_percentage_home,over35_cards_total_percentage_home,over45_cards_total_percentage_home,over55_cards_total_percentage_home,over65_cards_total_percentage_home,over75_cards_total_percentage_home,over85_cards_total_percentage_home,over05_cards_total_away,over15_cards_total_away,over25_cards_total_away,over35_cards_total_away,over45_cards_total_away,over55_cards_total_away,over65_cards_total_away,over75_cards_total_away,over85_cards_total_away,over05_cards_total_percentage_away,over15_cards_total_percentage_away,over25_cards_total_percentage_away,over35_cards_total_percentage_away,over45_cards_total_percentage_away,over55_cards_total_percentage_away,over65_cards_total_percentage_away,over75_cards_total_percentage_away,over85_cards_total_percentage_away,over05_cards_for_overall,over15_cards_for_overall,over25_cards_for_overall,over35_cards_for_overall,over45_cards_for_overall,over55_cards_for_overall,over65_cards_for_overall,over05_cards_for_percentage_overall,over15_cards_for_percentage_overall,over25_cards_for_percentage_overall,over35_cards_for_percentage_overall,over45_cards_for_percentage_overall,over55_cards_for_percentage_overall,over65_cards_for_percentage_overall,over05_cards_for_home,over15_cards_for_home,over25_cards_for_home,over35_cards_for_home,over45_cards_for_home,over55_cards_for_home,over65_cards_for_home,over05_cards_for_percentage_home,over15_cards_for_percentage_home,over25_cards_for_percentage_home,over35_cards_for_percentage_home,over45_cards_for_percentage_home,over55_cards_for_percentage_home,over65_cards_for_percentage_home,over05_cards_for_away,over15_cards_for_away,over25_cards_for_away,over35_cards_for_away,over45_cards_for_away,over55_cards_for_away,over65_cards_for_away,over05_cards_for_percentage_away,over15_cards_for_percentage_away,over25_cards_for_percentage_away,over35_cards_for_percentage_away,over45_cards_for_percentage_away,over55_cards_for_percentage_away,over65_cards_for_percentage_away,over05_cards_against_overall,over15_cards_against_overall,over25_cards_against_overall,over35_cards_against_overall,over45_cards_against_overall,over55_cards_against_overall,over65_cards_against_overall,over05_cards_against_percentage_overall,over15_cards_against_percentage_overall,over25_cards_against_percentage_overall,over35_cards_against_percentage_overall,over45_cards_against_percentage_overall,over55_cards_against_percentage_overall,over65_cards_against_percentage_overall,over05_cards_against_home,over15_cards_against_home,over25_cards_against_home,over35_cards_against_home,over45_cards_against_home,over55_cards_against_home,over65_cards_against_home,over05_cards_against_percentage_home,over15_cards_against_percentage_home,over25_cards_against_percentage_home,over35_cards_against_percentage_home,over45_cards_against_percentage_home,over55_cards_against_percentage_home,over65_cards_against_percentage_home,over05_cards_against_away,over15_cards_against_away,over25_cards_against_away,over35_cards_against_away,over45_cards_against_away,over55_cards_against_away,over65_cards_against_away,over05_cards_against_percentage_away,over15_cards_against_percentage_away,over25_cards_against_percentage_away,over35_cards_against_percentage_away,over45_cards_against_percentage_away,over55_cards_against_percentage_away,over65_cards_against_percentage_away,firstGoalScoredPercentage_overall,firstGoalScoredPercentage_home,firstGoalScoredPercentage_away,shots_per_match_overall,shots_per_match_home,shots_per_match_away,shots_on_target_per_match_overall,shots_on_target_per_match_home,shots_on_target_per_match_away,shots_off_target_per_match_overall,shots_off_target_per_match_home,shots_off_target_per_match_away,fouls_by_this_team_overall,fouls_by_this_team_home,fouls_by_this_team_away,fouls_per_match_overall,fouls_per_match_home,fouls_per_match_away,offsides_total_overall,offsides_total_home,offsides_total_away,offsides_this_team_overall,offsides_this_team_home,offsides_this_team_away,offsidesRecorded_matches_overall,offsidesRecorded_matches_home,offsidesRecorded_matches_away,offsides_total_per_match_overall,offsides_total_per_match_home,offsides_total_per_match_away,offsides_this_team_per_match_overall,offsides_this_team_per_match_home,offsides_this_team_per_match_away,offsides_total_over05_overall,offsides_total_over15_overall,offsides_total_over25_overall,offsides_total_over35_overall,offsides_total_over45_overall,scoredBothHalves_overall,scoredBothHalves_home,scoredBothHalves_away,scoredBothHalvesPercentage_overall,scoredBothHalvesPercentage_home,scoredBothHalvesPercentage_away,BTTS_both_halves_overall,BTTS_both_halves_home,BTTS_both_halves_away,BTTS_and_win_overall,BTTS_and_win_home,BTTS_and_win_away,BTTS_and_win_percentage_overall,BTTS_and_win_percentage_home,BTTS_and_win_percentage_away,BTTS_and_draw_overall,BTTS_and_draw_home,BTTS_and_draw_away,BTTS_and_draw_percentage_overall,BTTS_and_draw_percentage_home,BTTS_and_draw_percentage_away,BTTS_and_lose_overall,BTTS_and_lose_home,BTTS_and_lose_away,BTTS_and_lose_percentage_overall,BTTS_and_lose_percentage_home,BTTS_and_lose_percentage_away,matches_goal_timings_recorded_overall,matches_goal_timings_recorded_home,matches_goal_timings_recorded_away,total_goals_2h_overall,total_goals_2h_home,total_goals_2h_away,average_total_goals_2h_per_match_overall,average_total_goals_2h_per_match_home,average_total_goals_2h_per_match_away,goals_scored_2h_overall,goals_scored_2h_home,goals_scored_2h_away,goals_scored_2h_per_match_overall,goals_scored_2h_per_match_home,goals_scored_2h_per_match_away,goals_conceded_2h_overall,goals_conceded_2h_home,goals_conceded_2h_away,goals_conceded_2h_per_match_overall,goals_conceded_2h_per_match_home,goals_conceded_2h_per_match_away,over05_2hg_matches_overall,over15_2hg_matches_overall,over25_2hg_matches_overall,over05_2hg_percentage_overall,over15_2hg_percentage_overall,over25_2hg_percentage_overall,points_2h_overall,points_2h_home,points_2h_away,ppg_2h_overall,ppg_2h_home,ppg_2h_away,wins_2h_overall,wins_2h_home,wins_2h_away,wins_2h_percentage_overall,wins_2h_percentage_home,wins_2h_percentage_away,draws_2h_overall,draws_2h_home,draws_2h_away,losses_2h_overall,losses_2h_home,losses_2h_away,btts_2h_overall,btts_2h_home,btts_2h_away,btts_2h_percentage_overall,btts_2h_percentage_home,btts_2h_percentage_away,clean_sheets_2h_overall,clean_sheets_2h_home,clean_sheets_2h_away,failed_to_score_2h_overall,failed_to_score_2h_home,failed_to_score_2h_away
SSC Napoli,Napoli,2025/2026,Italy,0,0,0,45,45,45,90,90,90,3,3,2,2,10,4,6,6,3,3,9.50,11.00,8.00,18,8,10,3.00,2.67,3.33,5,5,3,3,3,3,2,0,0,3,3,2,2,2,2,1,0,0,100,100,67,67,67,67,33,0,0,2,2,1,1,1,1,1,0,0,67,67,33,33,33,33,33,0,0,5,5,5,3,3,1,1,83,83,83,50,50,17,17,3,3,3,2,2,1,1,100,100,100,67,67,33,33,2,2,2,1,1,0,0,67,67,67,33,33,0,0,3,2,2,1,1,1,0,50,33,33,17,17,17,0,2,1,1,0,0,0,0,67,33,33,0,0,0,0,1,1,1,1,1,1,0,33,33,33,33,33,33,0,6,3,3,21,12,9,36,21,15,3.50,4.00,3.00,6.00,7.00,5.00,1,1,0,4,3,3,5,5,5,2,0,0,0,0,0,83,83,83,33,0,0,0,0,0,3,3,3,1,0,0,0,0,0,100,100,100,33,0,0,0,0,0,2,2,2,1,0,0,0,0,0,67,67,67,33,0,0,0,0,0,4,1,0,0,0,0,0,67,17,0,0,0,0,0,3,1,0,0,0,0,0,100,33,0,0,0,0,0,1,0,0,0,0,0,0,33,0,0,0,0,0,0,5,4,3,0,0,0,0,83,67,50,0,0,0,0,3,2,1,0,0,0,0,100,67,33,0,0,0,0,2,2,2,0,0,0,0,67,67,67,0,0,0,0,67,67,67,16,16.67,15.33,6.17,5.67,6.67,9.83,11.00,8.67,80,42,38,13.33,14,12.67,11,9,2,7,6,1,5,3,2,2.20,3.00,1.00,1.40,2.00,0.50,5,2,2,2,0,3,1,2,50,33,67,0,0,0,3,2,1,50,67,33,0,0,0,0,0,0,1,0,1,17,0,33,6,3,3,11,7,4,1.83,2.33,1.33,8,5,3,1.33,1.67,1.00,3,2,1,0.50,0.67,0.33,6,3,1,100,50,17,14,7,7,2.33,2.33,2.33,4,2,2,67,67,67,2,1,1,0,0,0,2,1,1,33,33,33,4,2,2,0,0,0
Juventus FC,Juventus,2025/2026,Italy,0,0,0,60,51,90,108,90,180,4,1,3,1,7,5,2,6,4,4,11.00,12.75,7.50,28,20,8,4.67,5.00,4.00,5,4,3,3,3,3,2,2,1,3,3,3,3,3,3,2,2,1,75,75,75,75,75,75,50,50,25,2,1,0,0,0,0,0,0,0,100,50,0,0,0,0,0,0,0,6,5,4,3,1,1,1,100,83,67,50,17,17,17,4,4,4,3,1,1,1,100,100,100,75,25,25,25,2,1,0,0,0,0,0,100,50,0,0,0,0,0,5,4,4,2,1,1,1,83,67,67,33,17,17,17,3,3,3,2,1,1,1,75,75,75,50,25,25,25,2,1,1,0,0,0,0,100,50,50,0,0,0,0,6,4,2,30,27,3,36,24,12,5.00,6.75,1.50,6.00,6.00,6.00,3,3,2,5,4,3,6,6,6,4,2,1,0,0,0,100,100,100,67,33,17,0,0,0,4,4,4,3,1,0,0,0,0,100,100,100,75,25,0,0,0,0,2,2,2,1,1,1,0,0,0,100,100,100,50,50,50,0,0,0,5,5,2,0,0,0,0,83,83,33,0,0,0,0,3,3,1,0,0,0,0,75,75,25,0,0,0,0,2,2,1,0,0,0,0,100,100,50,0,0,0,0,6,5,2,0,0,0,0,100,83,33,0,0,0,0,4,4,1,0,0,0,0,100,100,25,0,0,0,0,2,1,1,0,0,0,0,100,50,50,0,0,0,0,67,50,100,16,18.25,11.5,5.33,6.25,3.50,10.67,12.00,8.00,69,44,25,11.5,11,12.5,8,4,4,5,2,3,5,3,2,1.60,1.33,2.00,1.00,0.67,1.50,5,3,0,0,0,1,1,0,17,25,0,1,1,0,1,1,0,17,25,0,2,1,1,33,25,50,0,0,0,0,0,0,6,4,2,8,7,1,1.33,1.75,0.50,6,5,1,1.00,1.25,0.50,2,2,0,0.33,0.50,0.00,4,2,1,67,33,17,12,8,4,2.00,2.00,2.00,3,2,1,50,50,50,3,2,1,0,0,0,1,1,0,17,25,0,5,3,2,2,1,1
AS Roma,Roma,2025/2026,Italy,0,0,0,77,90,68,273,273,273,2,2,1,1,12,5,7,6,3,3,8.34,8.67,8.00,16,9,7,2.67,3.00,2.33,5,4,3,1,1,0,0,0,0,2,2,2,1,1,0,0,0,0,67,67,67,33,33,0,0,0,0,3,2,1,0,0,0,0,0,0,100,67,33,0,0,0,0,0,0,5,5,4,4,3,1,0,83,83,67,67,50,17,0,2,2,2,2,2,1,0,67,67,67,67,67,33,0,3,3,2,2,1,0,0,100,100,67,67,33,0,0,4,2,0,0,0,0,0,67,33,0,0,0,0,0,2,2,0,0,0,0,0,67,67,0,0,0,0,0,2,0,0,0,0,0,0,67,0,0,0,0,0,0,6,3,3,21,12,9,29,14,15,3.50,4.00,3.00,4.83,4.67,5.00,1,0,0,3,3,1,6,6,5,4,3,1,0,0,0,100,100,83,67,50,17,0,0,0,3,3,2,2,1,0,0,0,0,100,100,67,67,33,0,0,0,0,3,3,3,2,2,1,0,0,0,100,100,100,67,67,33,0,0,0,5,2,1,0,0,0,0,83,33,17,0,0,0,0,2,1,0,0,0,0,0,67,33,0,0,0,0,0,3,1,1,0,0,0,0,100,33,33,0,0,0,0,6,5,3,2,1,0,0,100,83,50,33,17,0,0,3,2,2,1,0,0,0,100,67,67,33,0,0,0,3,3,1,1,1,0,0,100,100,33,33,33,0,0,67,67,67,12.83,15.33,10.33,4.67,4.67,4.67,8.17,10.67,5.67,90,37,53,15,12.33,17.67,18,9,9,7,2,5,6,3,3,3.00,3.00,3.00,1.17,0.67,1.67,6,6,3,2,1,1,1,0,17,33,0,0,0,0,1,0,1,17,0,33,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,4,3,1,0.67,1.00,0.33,3,2,1,0.50,0.67,0.33,1,1,0,0.17,0.33,0.00,4,0,0,67,0,0,11,6,5,1.83,2.00,1.67,3,2,1,50,67,33,2,0,2,1,1,0,0,0,0,0,0,0,5,2,3,3,1,2
Cagliari Calcio,Cagliari,2025/2026,Italy,0,0,0,90,90,90,90,90,90,2,2,2,1,9,4,5,6,3,3,9.16,7.34,11.00,35,11,24,5.83,3.67,8.00,5,5,4,2,2,1,1,0,0,2,2,1,0,0,0,0,0,0,67,67,33,0,0,0,0,0,0,3,3,3,2,2,1,1,0,0,100,100,100,67,67,33,33,0,0,4,3,1,1,1,0,0,67,50,17,17,17,0,0,3,2,0,0,0,0,0,100,67,0,0,0,0,0,1,1,1,1,1,0,0,33,33,33,33,33,0,0,5,5,3,2,2,1,1,83,83,50,33,33,17,17,2,2,1,0,0,0,0,67,67,33,0,0,0,0,3,3,2,2,2,1,1,100,100,67,67,67,33,33,6,3,3,27,12,15,28,10,18,4.50,4.00,5.00,4.67,3.33,6.00,2,2,1,3,3,1,6,6,5,3,2,1,0,0,0,100,100,83,50,33,17,0,0,0,3,3,2,2,1,1,0,0,0,100,100,67,67,33,33,0,0,0,3,3,3,1,1,0,0,0,0,100,100,100,33,33,0,0,0,0,5,4,3,1,0,0,0,83,67,50,17,0,0,0,2,2,2,1,0,0,0,67,67,67,33,0,0,0,3,2,1,0,0,0,0,100,67,33,0,0,0,0,6,4,0,0,0,0,0,100,67,0,0,0,0,0,3,2,0,0,0,0,0,100,67,0,0,0,0,0,3,2,0,0,0,0,0,100,67,0,0,0,0,0,33,33,33,10.83,10.67,11,3.33,3.67,3.00,7.50,7.00,8.00,93,46,47,15.5,15.33,15.67,17,11,6,8,5,3,5,3,2,3.40,3.67,3.00,1.60,1.67,1.50,5,5,4,2,1,2,1,1,33,33,33,0,0,0,1,0,1,17,0,33,2,1,1,33,33,33,0,0,0,0,0,0,6,3,3,7,4,3,1.17,1.33,1.00,3,2,1,0.50,0.67,0.33,4,2,2,0.67,0.67,0.67,6,1,0,100,17,0,7,4,3,1.17,1.33,1.00,2,1,1,33,33,33,1,1,0,3,1,2,1,1,0,17,33,0,2,1,1,3,1,2
Torino FC,Torino,2025/2026,Italy,0,0,0,108,0,72,41,60,36,0,3,3,5,2,1,1,6,2,2,8.00,5.50,9.25,23,3,20,3.83,1.50,5.00,5,4,3,3,2,0,0,0,0,1,1,1,1,0,0,0,0,0,50,50,50,50,0,0,0,0,0,4,3,2,2,2,0,0,0,0,100,75,50,50,50,0,0,0,0,5,4,3,1,1,0,0,83,67,50,17,17,0,0,1,1,1,1,1,0,0,50,50,50,50,50,0,0,4,3,2,0,0,0,0,100,75,50,0,0,0,0,5,3,2,2,1,0,0,83,50,33,33,17,0,0,1,0,0,0,0,0,0,50,0,0,0,0,0,0,4,3,2,2,1,0,0,100,75,50,50,25,0,0,6,2,4,18,3,15,30,8,22,3.00,1.50,3.75,5.00,4.00,5.50,1,1,0,5,2,2,4,4,4,4,3,2,0,0,0,67,67,67,67,50,33,0,0,0,1,1,1,1,0,0,0,0,0,50,50,50,50,0,0,0,0,0,3,3,3,3,3,2,0,0,0,75,75,75,75,75,50,0,0,0,4,4,3,0,0,0,0,67,67,50,0,0,0,0,1,1,0,0,0,0,0,50,50,0,0,0,0,0,3,3,3,0,0,0,0,75,75,75,0,0,0,0,4,4,2,0,0,0,0,67,67,33,0,0,0,0,1,1,0,0,0,0,0,50,50,0,0,0,0,0,3,3,2,0,0,0,0,75,75,50,0,0,0,0,33,0,50,11.5,9,12.75,4.83,4.50,5.00,6.67,4.50,7.75,89,32,57,14.83,16,14.25,18,4,14,10,3,7,6,2,4,3.00,2.00,3.50,1.67,1.50,1.75,6,5,3,2,2,1,0,1,17,0,25,1,0,1,0,0,0,0,0,0,1,0,1,17,0,25,1,0,1,17,0,25,6,2,4,9,0,9,1.50,0.00,2.25,4,0,4,0.67,0.00,1.00,5,0,5,0.83,0.00,1.25,4,3,2,67,50,33,9,2,7,1.50,1.00,1.75,2,0,2,33,0,50,3,2,1,1,0,1,2,0,2,33,0,50,3,2,1,3,2,1
Genoa CFC,Genoa,2025/2026,Italy,0,0,0,180,0,90,60,68,54,0,1,3,2,6,2,4,6,3,3,8.83,7.67,10.00,26,11,15,4.33,3.67,5.00,5,4,3,3,1,1,0,0,0,2,1,1,1,0,0,0,0,0,67,33,33,33,0,0,0,0,0,3,3,2,2,1,1,0,0,0,100,100,67,67,33,33,0,0,0,5,3,3,2,1,1,0,83,50,50,33,17,17,0,3,1,1,1,0,0,0,100,33,33,33,0,0,0,2,2,2,1,1,1,0,67,67,67,33,33,33,0,4,4,3,3,3,1,0,67,67,50,50,50,17,0,2,2,1,1,1,0,0,67,67,33,33,33,0,0,2,2,2,2,2,1,0,67,67,67,67,67,33,0,6,3,3,20,9,11,33,14,19,3.33,3.00,3.67,5.50,4.67,6.33,2,2,0,4,2,1,6,6,6,5,4,3,0,0,0,100,100,100,83,67,50,0,0,0,3,3,3,2,2,1,0,0,0,100,100,100,67,67,33,0,0,0,3,3,3,3,2,2,0,0,0,100,100,100,100,67,67,0,0,0,6,5,3,2,2,0,0,100,83,50,33,33,0,0,3,2,1,1,1,0,0,100,67,33,33,33,0,0,3,3,2,1,1,0,0,100,100,67,33,33,0,0,6,3,2,1,0,0,0,100,50,33,17,0,0,0,3,2,1,0,0,0,0,100,67,33,0,0,0,0,3,1,1,1,0,0,0,100,33,33,33,0,0,0,33,0,67,9.5,10.67,8.33,3.17,2.67,3.67,6.33,8.00,4.67,95,48,47,15.83,16,15.67,16,7,9,4,1,3,5,3,2,3.20,2.33,4.50,0.80,0.33,1.50,5,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,17,0,33,2,0,2,33,0,67,6,3,3,8,2,6,1.33,0.67,2.00,2,0,2,0.33,0.00,0.67,6,2,4,1.00,0.67,1.33,5,2,1,83,33,17,4,1,3,0.67,0.33,1.00,1,0,1,17,0,33,1,1,0,4,2,2,1,0,1,17,0,33,2,1,1,4,3,1
AC Milan,AC Milan,2025/2026,Italy,0,0,0,60,68,54,180,90,0,2,3,2,0,10,5,5,6,3,3,8.33,10.00,6.67,24,13,11,4.00,4.33,3.67,4,4,3,2,2,0,0,0,0,3,3,2,2,2,0,0,0,0,100,100,67,67,67,0,0,0,0,1,1,1,0,0,0,0,0,0,33,33,33,0,0,0,0,0,0,4,4,3,2,2,1,1,67,67,50,33,33,17,17,2,2,2,2,2,1,1,67,67,67,67,67,33,33,2,2,1,0,0,0,0,67,67,33,0,0,0,0,4,4,2,2,1,0,0,67,67,33,33,17,0,0,2,2,1,1,1,0,0,67,67,33,33,33,0,0,2,2,1,1,0,0,0,67,67,33,33,0,0,0,6,3,3,23,15,8,27,15,12,3.83,5.00,2.67,4.50,5.00,4.00,2,1,1,3,1,0,6,5,4,3,2,0,0,0,0,100,83,67,50,33,0,0,0,0,3,3,3,2,2,0,0,0,0,100,100,100,67,67,0,0,0,0,3,2,1,1,0,0,0,0,0,100,67,33,33,0,0,0,0,0,4,3,2,0,0,0,0,67,50,33,0,0,0,0,3,2,2,0,0,0,0,100,67,67,0,0,0,0,1,1,0,0,0,0,0,33,33,0,0,0,0,0,5,4,1,1,0,0,0,83,67,17,17,0,0,0,2,2,1,1,0,0,0,67,67,33,33,0,0,0,3,2,0,0,0,0,0,100,67,0,0,0,0,0,67,67,67,14,14.67,13.33,4.67,4.00,5.33,9.33,10.67,8.00,57,34,23,9.5,11.33,7.67,17,6,11,11,4,7,6,3,3,2.83,2.00,3.67,1.83,1.33,2.33,6,4,3,2,2,1,0,1,17,0,33,0,0,0,1,1,0,17,33,0,0,0,0,0,0,0,1,1,0,17,33,0,6,3,3,7,3,4,1.17,1.00,1.33,5,1,4,0.83,0.33,1.33,2,2,0,0.33,0.67,0.00,5,2,0,83,33,0,10,3,7,1.67,1.00,2.33,3,1,2,50,33,67,1,0,1,2,2,0,0,0,0,0,0,0,4,1,3,3,2,1
SS Lazio,Lazio,2025/2026,Italy,0,0,0,54,39,90,77,68,90,4,3,3,2,11,6,5,6,3,3,8.00,8.67,7.33,27,12,15,4.50,4.00,5.00,4,4,3,1,0,0,0,0,0,3,3,2,0,0,0,0,0,0,100,100,67,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,33,33,33,33,0,0,0,0,0,4,2,2,2,2,1,0,67,33,33,33,33,17,0,3,1,1,1,1,1,0,100,33,33,33,33,33,0,1,1,1,1,1,0,0,33,33,33,33,33,0,0,5,4,4,3,0,0,0,83,67,67,50,0,0,0,2,2,2,1,0,0,0,67,67,67,33,0,0,0,3,2,2,2,0,0,0,100,67,67,67,0,0,0,6,3,3,14,8,6,34,18,16,2.33,2.67,2.00,5.67,6.00,5.33,0,0,0,5,3,2,5,5,5,5,5,4,1,0,0,83,83,83,83,83,67,17,0,0,2,2,2,2,2,2,0,0,0,67,67,67,67,67,67,0,0,0,3,3,3,3,3,2,1,0,0,100,100,100,100,100,67,33,0,0,5,4,4,1,1,0,0,83,67,67,17,17,0,0,2,2,2,1,1,0,0,67,67,67,33,33,0,0,3,2,2,0,0,0,0,100,67,67,0,0,0,0,5,4,3,2,2,1,0,83,67,50,33,33,17,0,2,1,1,0,0,0,0,67,33,33,0,0,0,0,3,3,2,2,2,1,0,100,100,67,67,67,33,0,33,33,33,11.33,13.67,9,3.67,4.00,3.33,7.67,9.67,5.67,74,35,39,12.33,11.67,13,13,8,5,6,2,4,6,3,3,2.17,2.67,1.67,1.00,0.67,1.33,6,4,2,1,0,3,2,1,50,67,33,1,1,0,0,0,0,0,0,0,1,1,0,17,33,0,0,0,0,0,0,0,6,3,3,8,4,4,1.33,1.33,1.33,3,2,1,0.50,0.67,0.33,5,2,3,0.83,0.67,1.00,5,2,1,83,33,17,7,4,3,1.17,1.33,1.00,2,1,1,33,33,33,1,1,0,3,1,2,1,1,0,17,33,0,3,2,1,3,1,2
